time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:fileDeletionBacklog,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2018-03-20 17:11:36.270 UTC, ,3669,3514365,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,2, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,285142328,2, , , , , , ,290, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 17:12:36.276 UTC, ,3669,3514365,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,2, ,3, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,296509320,1, , , , , , ,290, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 17:13:36.284 UTC, ,3669,3514365,5912,361608,3360, ,37, ,304, , , , , , , , , ,37,13, , , ,8,31,14, ,98, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,2, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,310320992,1, , , , , , ,292, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,220,24,12, , , , , , 
2018-03-20 17:14:36.291 UTC, ,3669,3514365,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,2, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,321882240,1, , , , , , ,290, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 17:15:36.299 UTC, ,3669,3514365,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,2, ,3, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,333602248,1, , , , , , ,290, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 17:16:36.306 UTC, ,4109,3514805,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,2, ,3, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,346742072,2, , , , , , ,290, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 17:17:36.311 UTC, ,4109,3514805,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,2, ,3, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,358342816,1, , , , , , ,290, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 17:18:36.318 UTC, ,4109,3514805,5912,361608,3360, ,37, ,304, , , , , , , , , ,37,13, , , ,8,31,14, ,98, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,2, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,370532192,1, , , , , , ,292, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,220,24,12, , , , , , 
2018-03-20 17:19:36.326 UTC, ,4109,3514805,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,2, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,383749288,1, , , , , , ,290, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 17:20:36.330 UTC, ,4109,3514805,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,2, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,395454304,1, , , , , , ,290, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 17:21:36.334 UTC, ,4109,3514805,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,2, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,408780024,2, , , , , , ,290, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 17:22:36.339 UTC, ,4109,3514805,5912,361608,3360, ,37, ,304, , , , , , , , , ,37,13, , , ,8,31,14, ,98, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,2, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,419988008,3, , , , , , ,292, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,220,24,12, , , , , , 
2018-03-20 17:23:36.345 UTC, ,4109,3514805,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,2, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,431778560,2, , , , , , ,290, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 17:24:36.348 UTC, ,4109,3514805,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,2, ,3, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , ,1,21,216150792,1, , , , , , ,290, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 17:25:36.352 UTC, ,4549,3515245,5912,361608,3360, ,37, ,304, , , , , , , , , ,37,13, , , ,8,31,14, ,98, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,2, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,229472112,2, , , , , , ,292, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,220,24,12, , , , , , 
2018-03-20 17:26:36.360 UTC, ,4549,3515245,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,2, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,240310168,2, , , , , , ,290, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 17:27:36.363 UTC, ,4549,3515245,5912,361608,3360, ,37, ,307, , , , , , , , , ,37,13, , , ,8,31,14, ,98, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,2, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,253397816,1, , , , , , ,294, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,222,25,12, , , , , , 
2018-03-20 17:28:36.372 UTC, ,4549,3515245,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,2, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,271272776,1, , , , , , ,290, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 17:29:36.376 UTC, ,4549,3515245,5912,361608,3360, ,37, ,304, , , , , , , , , ,37,13, , , ,8,31,14, ,98, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,2, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,282499792,1, , , , , , ,292, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,220,24,12, , , , , , 
2018-03-20 17:30:36.379 UTC, ,4549,3515245,5912,361608,3360, ,37, ,304, , , , , , , , , ,37,13, , , ,8,31,14, ,98, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,2, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,295607144,1, , , , , , ,292, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,220,24,12, , , , , , 
2018-03-20 17:31:36.382 UTC, ,4549,3515245,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,2, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,306544800,1, , , , , , ,290, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 17:32:36.385 UTC, ,4549,3515245,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,2, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,319754080,1, , , , , , ,290, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 17:33:36.412 UTC, ,4989,3515685,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,2, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,330900216,2, , , , , , ,290, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 17:34:36.431 UTC, ,4989,3515685,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,2, ,3, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,343844032,2, , , , , , ,290, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 17:35:36.439 UTC, ,4989,3515685,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,2, ,3, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,357268936,1, , , , , , ,290, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 17:36:36.442 UTC, ,4989,3515685,5912,361608,3360, ,37, ,304, , , , , , , , , ,37,13, , , ,8,31,14, ,98, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,2, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,367830696,2, , , , , , ,292, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,220,24,12, , , , , , 
2018-03-20 17:37:36.448 UTC, ,4989,3515685,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,2, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,381340056,3, , , , , , ,290, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 17:38:36.454 UTC, ,4989,3515685,5912,361608,3360, ,37, ,300, , , , , , , , , ,37,13, , , ,8,31,14, ,96, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,2, ,4, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,392790752,2, , , , , , ,289, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 17:39:36.459 UTC, ,4989,3515685,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,2, ,3, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,405851800,2, , , , , , ,290, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 17:40:36.468 UTC, ,4989,3515685,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,2, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,416960024,2, , , , , , ,290, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 17:41:36.473 UTC, ,5429,3516125,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,2, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,429975136,2, , , , , , ,290, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 17:42:36.476 UTC, ,5429,3516125,5912,361608,3360, ,37, ,304, , , , , , , , , ,37,13, , , ,8,31,14, ,98, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,1, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , ,1,16,213596512,2, , , , , , ,292, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,220,24,12, , , , , , 
2018-03-20 17:43:36.484 UTC, ,5429,3516125,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,1, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,225686072,2, , , , , , ,290, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 17:44:36.488 UTC, ,5429,3516125,5912,361608,3360, ,37, ,304, , , , , , , , , ,37,13, , , ,8,31,14, ,98, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,2, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,238079680,2, , , , , , ,292, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,220,24,12, , , , , , 
2018-03-20 17:45:36.495 UTC, ,5429,3516125,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,2, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,252632552,2, , , , , , ,290, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 17:46:36.502 UTC, ,5429,3516125,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,2, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,264333016,2, , , , , , ,290, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 17:47:36.508 UTC, ,5429,3516125,5912,361608,3360, ,37, ,302, , , , , , , , , ,37,13, , , ,8,31,14, ,97, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,2, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,276129712,2, , , , , , ,290, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,218,24,12, , , , , , 
2018-03-20 17:48:36.517 UTC, ,5429,3516125,5912,361608,3360, ,37, ,304, , , , , , , , , ,37,13, , , ,8,31,14, ,98, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,2, , ,12, , ,3,3, , , , ,1, , , , , , , , ,9588,12, , , , , , , , ,288241024,2, , , , , , ,292, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,12, ,12, , ,220,24,12, , , , , , 
2018-03-20 17:49:36.528 UTC, ,5869,3517693,5912,362736,3360, ,37, ,408, , , , , , , , , ,37,13, , , ,8,31,14, ,126,5, , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , ,5,1, ,1, , ,14, , ,3,3, , , ,5,1,571,3,2397,3, , ,254,2,8780,11, , , , , , ,2,54,409389888,2, , , , , , ,381, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,13, ,21, ,3,286,50,16, , , , , , 
2018-03-20 17:49:47.189 UTC, ,5869,3514333,5912,362736, , ,37, ,52, , , , , , , , , ,37,13, , , ,8,31,14, ,17, , , , , , , , , , , , , , ,40777,3, ,37625, , , , , ,46,46, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1521484608309, , , , ,3145728, , , , ,1, ,1, , ,2, , ,3,1, , , , ,1, , , , , , , , ,1598,2, , , , , , ,1,35,231838488,2, , , , , , ,49, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,2, , ,36,4,2, , , , , , 
